codigo;nome;preco;imagem;link
"BOM-1649";"TESOURA PARA CORTAR FERRO "VERGALHÃO" 24"";"R$ 70,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_527501-580x435.JPG?version=2025082817221904122024082524";"https://camargoebarros.futurasistemas.com.br/3702-TESOURA-PARA-CORTAR-FERRO-VERGALHAO-24-BOM-1649"
"BOM-1650";"TESOURA PARA CORTAR FERRO "VERGALHÃO" 30"";"R$ 99,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_527601-580x435.JPG?version=2025082817283404122024082524";"https://camargoebarros.futurasistemas.com.br/3703-TESOURA-PARA-CORTAR-FERRO-VERGALHAO-30-BOM-1650"
"BOM-1651";"TESOURA PARA CORTAR FERRO "VERGALHÃO" 36"";"R$ 128,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_527701-580x435.JPG?version=2025082817310604122024082524";"https://camargoebarros.futurasistemas.com.br/3704-TESOURA-PARA-CORTAR-FERRO-VERGALHAO-36-BOM-1651"
"AR0770";"TORNEIRA 1/2" PVC BRANCA CURTA USO GERAL STARTOOLS";"R$ 3,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_507901-580x435.JPG?version=2025052715382204122024082524";"https://camargoebarros.futurasistemas.com.br/3569-TORNEIRA-1-2-PVC-BRANCA-CURTA-USO-GERAL-STARTOOLS-AR0770"
"AR0771";"TORNEIRA 1/2" PVC BRANCA LONGA USO GERAL STARTOOLS";"R$ 4,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_507801-580x435.JPG?version=2026020510010704122024082524";"https://camargoebarros.futurasistemas.com.br/3568-TORNEIRA-1-2-PVC-BRANCA-LONGA-USO-GERAL-STARTOOLS-AR0771"
"AR0777";"TORNEIRA 1/2" PVC BRANCA P/ MAQUINA DE LAVAR STARTOOLS";"R$ 12,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_447201-580x435.PNG?version=2026012311580404122024082524";"https://camargoebarros.futurasistemas.com.br/3157-TORNEIRA-1-2-PVC-BRANCA-P-MAQUINA-DE-LAVAR-STARTOOLS-AR0777"
"AR0772";"TORNEIRA 1/2" PVC CROMADA CURTA USO GERAL STARTOOLS";"R$ 7,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_447601-580x435.PNG?version=2025052715382804122024082524";"https://camargoebarros.futurasistemas.com.br/3161-TORNEIRA-1-2-PVC-CROMADA-CURTA-USO-GERAL-STARTOOLS-AR0772"
"AR0773";"TORNEIRA 1/2" PVC CROMADA LONGA USO GERAL STARTOOLS";"R$ 8,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_447501-580x435.PNG?version=2025071713455904122024082524";"https://camargoebarros.futurasistemas.com.br/3160-TORNEIRA-1-2-PVC-CROMADA-LONGA-USO-GERAL-STARTOOLS-AR0773"
"AR0769";"TORNEIRA DE ESFERA LATÃO E PVC 1/2" STARTOOLS";"R$ 7,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_465201-580x435.PNG?version=2025121813134704122024082524";"https://camargoebarros.futurasistemas.com.br/3259-TORNEIRA-DE-ESFERA-LATAO-E-PVC-1-2-STARTOOLS-AR0769"
"BOM-2243";"TORNEIRA DE ESFERA METAL C/ ALAVANCA 1/2"";"R$ 12,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_504201-580x435.JPG?version=2026022110195604122024082524";"https://camargoebarros.futurasistemas.com.br/3544-TORNEIRA-DE-ESFERA-METAL-C-ALAVANCA-1-2--BOM-2243"
"BOM-2066";"TORNEIRA DE ESFERA PLASTICA C/ ALAVANCA 1/2"";"R$ 5,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_531301-580x435.JPG?version=2026031818182204122024082524";"https://camargoebarros.futurasistemas.com.br/3732-TORNEIRA-DE-ESFERA-PLASTICA-C-ALAVANCA-1-2-BOM-2066"
"AR0783";"TORNEIRA DE PVC BRANCA PARA COZINHA DE MESA STARTOOLS";"R$ 16,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_508201-580x435.JPG?version=2026042913232604122024082524";"https://camargoebarros.futurasistemas.com.br/3572-TORNEIRA-DE-PVC-BRANCA-PARA-COZINHA-DE-MESA-STARTOOLS-AR0783"
"AR0784";"TORNEIRA DE PVC BRANCA PARA COZINHA DE PAREDE STARTOOLS";"R$ 16,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_508101-580x435.JPG?version=2026020510013304122024082524";"https://camargoebarros.futurasistemas.com.br/3571-TORNEIRA-DE-PVC-BRANCA-PARA-COZINHA-DE-PAREDE-STARTOOLS-AR0784"
"AR0779";"TORNEIRA DE PVC CROMADA PARA COZINHA DE MESA STARTOOLS";"R$ 19,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_446901-580x435.PNG?version=2025052617394604122024082524";"https://camargoebarros.futurasistemas.com.br/3154-TORNEIRA-DE-PVC-CROMADA-PARA-COZINHA-DE-MESA-STARTOOLS-AR0779"
"AR0780";"TORNEIRA DE PVC CROMADA PARA COZINHA DE PAREDE STARTOOLS";"R$ 19,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_446801-580x435.PNG?version=2025052617401004122024082524";"https://camargoebarros.futurasistemas.com.br/3153-TORNEIRA-DE-PVC-CROMADA-PARA-COZINHA-DE-PAREDE-STARTOOLS-AR0780"
"BOM-2064";"TORNEIRA DUPLA DE METAL PRETA P/ MAQUINA DE LAVAR1/2"";"R$ 26,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_536201-580x435.JPG?version=2025101814060104122024082524";"https://camargoebarros.futurasistemas.com.br/3770-TORNEIRA-DUPLA-DE-METAL-PRETA-P-MAQUINA-DE-LAVAR1-2-BOM-2064"
"BOM-2495";"TORNEIRA ELETRICA DE BANCADA 4000W 110V";"R$ 110,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_535901-580x435.JPG?version=2026011711310704122024082524";"https://camargoebarros.futurasistemas.com.br/3768-TORNEIRA-ELETRICA-DE-BANCADA-4000W-110V-BOM-2495"
"BOM-2496";"TORNEIRA ELETRICA DE BANCADA 4000W 220V";"R$ 110,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_535801-580x435.JPG?version=2026011711311104122024082524";"https://camargoebarros.futurasistemas.com.br/3767-TORNEIRA-ELETRICA-DE-BANCADA-4000W-220V-BOM-2496"
"BOM-2007";"TORNEIRA GOURMET DE INOX CROMADA PARA COZINHA";"R$ 239,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_501301-580x435.JPG?version=2025062812200604122024082524";"https://camargoebarros.futurasistemas.com.br/3517-TORNEIRA-GOURMET-DE-INOX-CROMADA-PARA-COZINHA-BOM-2007"
"BOM-2023";"TORNEIRA GOURMET DE INOX FLEXIVEL PARA COZINHA COM JATO DUPLO";"R$ 66,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_516901-580x435.JPG?version=2025071111564004122024082524";"https://camargoebarros.futurasistemas.com.br/3645-TORNEIRA-GOURMET-DE-INOX-FLEXIVEL-PARA-COZINHA-COM-JATO-DUPLO-BOM-2023"
"AR0785";"TORNEIRA INOX ESCOVADO PARA COZINHA DE MESA STARTOOLS";"R$ 38,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_475201-580x435.PNG?version=2025070911165204122024082524";"https://camargoebarros.futurasistemas.com.br/3326-TORNEIRA-INOX-ESCOVADO-PARA-COZINHA-DE-MESA-STARTOOLS-AR0785"
"AR0786";"TORNEIRA INOX ESCOVADO PARA COZINHA DE PAREDE STARTOOLS";"R$ 38,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_476901-580x435.PNG?version=2025052618175104122024082524";"https://camargoebarros.futurasistemas.com.br/3325-TORNEIRA-INOX-ESCOVADO-PARA-COZINHA-DE-PAREDE-STARTOOLS-AR0786"
"AR0788";"TORNEIRA INOX GOURMET COM DUCHA PARA COZINHA DE MESA STARTOOLS";"R$ 45,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_474901-580x435.PNG?version=2025052700121204122024082524";"https://camargoebarros.futurasistemas.com.br/3323-TORNEIRA-INOX-GOURMET-COM-DUCHA-PARA-COZINHA-DE-MESA-STARTOOLS-AR0788"
"AR0789";"TORNEIRA INOX GOURMET COM DUCHA PARA COZINHA DE PAREDE STARTOOLS";"R$ 45,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_475001-580x435.PNG?version=2025052700123004122024082524";"https://camargoebarros.futurasistemas.com.br/3324-TORNEIRA-INOX-GOURMET-COM-DUCHA-PARA-COZINHA-DE-PAREDE-STARTOOLS-AR0789"
"BOM-2024";"TORNEIRA MISTURADOR MONOCOMANDO GOURMET COM BICA EXTENSIVEL PARA COZINHA";"R$ 99,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_517001-580x435.JPG?version=2025071111575904122024082524";"https://camargoebarros.futurasistemas.com.br/3646-TORNEIRA-MISTURADOR-MONOCOMANDO-GOURMET-COM-BICA-EXTENSIVEL-PARA-COZINHA-BOM-2024"
"AR0953";"TORNEIRA PARA FILTRO PVC BRANCA STARTOOLS";"R$ 3,60";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_507601-580x435.JPG?version=2025052714410104122024082524";"https://camargoebarros.futurasistemas.com.br/3567-TORNEIRA-PARA-FILTRO-PVC-BRANCA-STARTOOLS-AR0953"
"AR0790";"TORNEIRA PRIME SILICONE PARA COZINHA DE MESA STARTOOLS";"R$ 46,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_474601-580x435.PNG?version=2025052700125304122024082524";"https://camargoebarros.futurasistemas.com.br/3320-TORNEIRA-PRIME-SILICONE-PARA-COZINHA-DE-MESA-STARTOOLS-AR0790"
"AR0791";"TORNEIRA PRIME SILICONE PARA COZINHA DE PAREDE STARTOOLS";"R$ 46,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_474501-580x435.PNG?version=2025052700130204122024082524";"https://camargoebarros.futurasistemas.com.br/3319-TORNEIRA-PRIME-SILICONE-PARA-COZINHA-DE-PAREDE-STARTOOLS-AR0791"
"AR0792";"TORNEIRA PRIME SILICONE COM DUCHA PARA COZINHA DE MESA STARTOOLS";"R$ 49,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_474801-580x435.PNG?version=2026051912152204122024082524";"https://camargoebarros.futurasistemas.com.br/3322-TORNEIRA-PRIME-SILICONE-COM-DUCHA-PARA-COZINHA-DE-MESA-STARTOOLS-AR0792"
"AR0793";"TORNEIRA PRIME SILICONE COM DUCHA PARA COZINHA DE PAREDE STARTOOLS";"R$ 49,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_474701-580x435.PNG?version=2026041413130904122024082524";"https://camargoebarros.futurasistemas.com.br/3321-TORNEIRA-PRIME-SILICONE-COM-DUCHA-PARA-COZINHA-DE-PAREDE-STARTOOLS-AR0793"
"AR0774";"TORNEIRA PVC CROMADA P/ LAVATORIO DE MESA STARTOOLS";"R$ 14,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_447301-580x435.PNG?version=2025052617264004122024082524";"https://camargoebarros.futurasistemas.com.br/3158-TORNEIRA-PVC-CROMADA-P-LAVATORIO-DE-MESA-STARTOOLS-AR0774"
"AR0775";"TORNEIRA PVC CROMADA P/ LAVATORIO DE MESA STARTOOLS";"R$ 15,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_447401-580x435.PNG?version=2026020510011104122024082524";"https://camargoebarros.futurasistemas.com.br/3159-TORNEIRA-PVC-CROMADA-P-LAVATORIO-DE-MESA-STARTOOLS-AR0775"
"AR0781";"TORNEIRA PVC/INOX GOURMET CROMADA C/ DUCHA FLEXIVEL DE MESA STARTOOLS";"R$ 32,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_447101-580x435.PNG?version=2025052617422304122024082524";"https://camargoebarros.futurasistemas.com.br/3156-TORNEIRA-PVC-INOX-GOURMET-CROMADA-C-DUCHA-FLEXIVEL-DE-MESA-STARTOOLS-AR0781"
"AR0782";"TORNEIRA PVC/INOX GOURMET CROMADA C/ DUCHA FLEXIVEL DE PAREDE STARTOOLS";"R$ 32,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_447001-580x435.PNG?version=2025052617493604122024082524";"https://camargoebarros.futurasistemas.com.br/3155-TORNEIRA-PVC-INOX-GOURMET-CROMADA-C-DUCHA-FLEXIVEL-DE-PAREDE-STARTOOLS-AR0782"
"BOM-2254";"TORNEIRA REGISTRO DE ESFERA METAL C/ ALAVANCA 1/2"";"R$ 12,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_536101-580x435.JPG?version=2025101813594204122024082524";"https://camargoebarros.futurasistemas.com.br/3769-TORNEIRA-REGISTRO-DE-ESFERA-METAL-C-ALAVANCA-1-2-BOM-2254"
"BOM-6811";"TORQUIMETRO DIGITAL 1/2 13.5-135 N.M";"R$ 240,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_506201-580x435.JPG?version=2025060518010104122024082524";"https://camargoebarros.futurasistemas.com.br/3562-TORQUIMETRO-DIGITAL-1-2-13-5-135-N-M-BOM-6811"
"BOM-1245";"TORQUIMETRO ESTALO P/ SOQUETE 1/2 28-210 N.M";"R$ 128,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_458601-580x435.PNG?version=2025020417524604122024082524";"https://camargoebarros.futurasistemas.com.br/3219-TORQUIMETRO-ESTALO-P-SOQUETE-1-2-28-210-N-M-BOM-1245"
"BOM-9304";"TRANSFORMADOR 3000VA BIVOLT 110V-220V";"R$ 258,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_501901-580x435.JPG?version=2025042919022704122024082524";"https://camargoebarros.futurasistemas.com.br/3523-TRANSFORMADOR-3000VA-BIVOLT-110V-220V-BOM-9304"
"AR0111";"TRENA CROMADA DE 3 MTS 16 MM COM TRAVA E COM IMÃ STARTOOLS";"R$ 14,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_407901-580x435.JPG?version=2026010914373104122024082524";"https://camargoebarros.futurasistemas.com.br/2883-TRENA-CROMADA-DE-3-MTS-16-MM-COM-TRAVA-E-COM-IMA-STARTOOLS-AR0111"
"AR0112";"TRENA CROMADA DE 5 MTS 25 MM COM TRAVA E COM IMÃ STARTOOLS";"R$ 25,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_386601-580x435.PNG?version=2025071616575004122024082524";"https://camargoebarros.futurasistemas.com.br/2706-TRENA-CROMADA-DE-5-MTS-25-MM-COM-TRAVA-E-COM-IMA-STARTOOLS-AR0112"
"AR0113";"TRENA CROMADA DE 7,5 MTS 25 MM COM TRAVA E COM IMÃ STARTOOLS";"R$ 33,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_407801-580x435.JPG?version=2025071616593504122024082524";"https://camargoebarros.futurasistemas.com.br/2884-TRENA-CROMADA-DE-7-5-MTS-25-MM-COM-TRAVA-E-COM-IMA-STARTOOLS-AR0113"
"73803";"TRENA DE 10 METROS EMBORRACHADA FITA 24MM";"R$ 15,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_364801-580x435.PNG?version=2025011416474404122024082524";"https://camargoebarros.futurasistemas.com.br/1529-TRENA-DE-10-METROS-EMBORRACHADA-FITA-24MM-73803"
"AR0746";"TRENA DE 10 MTS 24 MM EMBORRACHADA STARTOOLS";"R$ 15,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_448801-580x435.PNG?version=2026031210360804122024082524";"https://camargoebarros.futurasistemas.com.br/3147-TRENA-DE-10-MTS-24-MM-EMBORRACHADA-STARTOOLS-AR0746"
"AR0742";"TRENA DE 3 MTS 18 MM EMBORRACHADA STARTOOLS";"R$ 5,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_448501-580x435.PNG?version=2025071713103304122024082524";"https://camargoebarros.futurasistemas.com.br/3148-TRENA-DE-3-MTS-18-MM-EMBORRACHADA-STARTOOLS-AR0742"
"BOM-6547";"TRENA DE 5 MTS 19 MM DE AÇO INOXIDAVEL COM TRAVA MAGNETICA";"R$ 52,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_565001-580x435.JPG?version=2026042818493304122024082524";"https://camargoebarros.futurasistemas.com.br/3962-TRENA-DE-5-MTS-19-MM-DE-ACO-INOXIDAVEL-COM-TRAVA-MAGNETICA-BOM-6547"
"AR0744";"TRENA DE 5 MTS 24 MM EMBORRACHADA STARTOOLS";"R$ 8,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_448601-580x435.PNG?version=2026011912385604122024082524";"https://camargoebarros.futurasistemas.com.br/3149-TRENA-DE-5-MTS-24-MM-EMBORRACHADA-STARTOOLS-AR0744"
"73802";"TRENA DE 7,5 M EMBORRACHADA FITA 24MM";"R$ 12,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_365001-580x435.PNG?version=2025011416501404122024082524";"https://camargoebarros.futurasistemas.com.br/1894-TRENA-DE-7-5-M-EMBORRACHADA-FITA-24MM-73802"
"AR0745";"TRENA DE 7,5 MTS 24 MM EMBORRACHADA STARTOOLS";"R$ 12,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_448701-580x435.PNG?version=2026031210334004122024082524";"https://camargoebarros.futurasistemas.com.br/3150-TRENA-DE-7-5-MTS-24-MM-EMBORRACHADA-STARTOOLS-AR0745"
"BOM-6541";"TRENA DIGITAL A LASER E NIVEL MULTIFUNCIONAL 40 METROS";"R$ 185,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_486601-580x435.PNG?version=2025072611310504122024082524";"https://camargoebarros.futurasistemas.com.br/3423-TRENA-DIGITAL-A-LASER-E-NIVEL-MULTIFUNCIONAL-40-METROS-BOM-6541"
"AR0114";"TRENA FIBRA DE VIDRO 10 METROS STARTOOLS";"R$ 11,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_394901-580x435.PNG?version=2024120617121104122024082524";"https://camargoebarros.futurasistemas.com.br/2666-TRENA-FIBRA-DE-VIDRO-10-METROS-STARTOOLS-AR0114"
"AR0418";"TRENA FITA METRICA DE 30 METROS STARTOOLS";"R$ 19,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_410401-580x435.PNG?version=2026011918181104122024082524";"https://camargoebarros.futurasistemas.com.br/2921-TRENA-FITA-METRICA-DE-30-METROS-STARTOOLS-AR0418"
"AR0115";"TRENA FITA METRICA DE 50 METROS STARTOOLS";"R$ 27,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_394801-580x435.PNG?version=2024100309504904122024082524";"https://camargoebarros.futurasistemas.com.br/2770-TRENA-FITA-METRICA-DE-50-METROS-STARTOOLS-AR0115"
"BOM-6513";"TRENA FITA METRICA FIBRA DE VIDRO DE 100 METROS";"R$ 39,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_498701-580x435.PNG?version=2025040512015904122024082524";"https://camargoebarros.futurasistemas.com.br/3498-TRENA-FITA-METRICA-FIBRA-DE-VIDRO-DE-100-METROS-BOM-6513"
"BOM-6804";"TRIPE PARA NIVEL A LASER 1,2 M";"R$ 65,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_460501-580x435.PNG?version=2025060613433704122024082524";"https://camargoebarros.futurasistemas.com.br/3232-TRIPE-PARA-NIVEL-A-LASER-1-2-M-BOM-6804"
"BOM-6805";"TRIPE PARA NIVEL A LASER 1,5 M";"R$ 76,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_510901-580x435.JPG?version=2025060614002304122024082524";"https://camargoebarros.futurasistemas.com.br/3591-TRIPE-PARA-NIVEL-A-LASER-1-5-M-BOM-6805"
"BOM-6803";"TRIPE PARA NIVEL A LASER 50 CM";"R$ 43,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_460401-580x435.PNG?version=2025060613345604122024082524";"https://camargoebarros.futurasistemas.com.br/3231-TRIPE-PARA-NIVEL-A-LASER-50-CM-BOM-6803"
"BOM-9555";"TUPIA MANUAL LAMINADORA COM CORPO DE ALUMINIO 110V 600W";"R$ 135,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_478101-580x435.PNG?version=2026010610484504122024082524";"https://camargoebarros.futurasistemas.com.br/3352-TUPIA-MANUAL-LAMINADORA-COM-CORPO-DE-ALUMINIO-110V-600W-BOM-9555"
"BOM-9556";"TUPIA MANUAL LAMINADORA COM CORPO DE ALUMINIO 220V 600W";"R$ 135,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_478201-580x435.PNG?version=2026010610484904122024082524";"https://camargoebarros.futurasistemas.com.br/3351-TUPIA-MANUAL-LAMINADORA-COM-CORPO-DE-ALUMINIO-220V-600W-BOM-9556"
"BOM-2356";"VALVULA DE ESGOTAMENTO PARA LAVATORIO DE METAL 7/8";"R$ 18,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_527801-580x435.JPG?version=2025082817521004122024082524";"https://camargoebarros.futurasistemas.com.br/3706-VALVULA-DE-ESGOTAMENTO-PARA-LAVATORIO-DE-METAL-7-8-BOM-2356"
"GZF034";"VENTILADOR 16" 66X14MM 110V PEDESTRAL/COLUNA 130CM 3 VELOCIDADES STARTOOLS AR0898 VENTILADOR 16" 66X14MM 110V PEDESTRAL/COLUNA 130CM 3 VELOCIDADES STARTOOLS AR0898";"R$ 140,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_460101-580x435.PNG?version=2024121709334704122024082524";"https://camargoebarros.futurasistemas.com.br/3230-VENTILADOR-16-66X14MM-110V-PEDESTRAL-COLUNA-130CM-3-VELOCIDADES-STARTOOLS-AR0898"
"GZF035";"VENTILADOR 16" 66X14MM 220V PEDESTRAL/COLUNA 130CM 3 VELOCIDADES STARTOOLS AR0900 VENTILADOR 16" 66X14MM 220V PEDESTRAL/COLUNA 130CM 3 VELOCIDADES STARTOOLS AR0900";"R$ 140,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_468101-580x435.PNG?version=2024121710050404122024082524";"https://camargoebarros.futurasistemas.com.br/3275-VENTILADOR-16-66X14MM-220V-PEDESTRAL-COLUNA-130CM-3-VELOCIDADES-STARTOOLS-AR0900"
"AR0972";"VENTILADOR CLIPE DE MESA 127V 25W 22CM VELOCIDADES OCILANTE STARTOOLS";"R$ 62,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_531001-580x435.JPG?version=2026011916564404122024082524";"https://camargoebarros.futurasistemas.com.br/3729-VENTILADOR-CLIPE-DE-MESA-127V-25W-22CM-VELOCIDADES-OCILANTE-STARTOOLS-AR0972"
"AR0973";"VENTILADOR CLIPE DE MESA 220V 25W 22CM 2 VELOCIDADES OCILANTE STARTOOLS";"R$ 62,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_531101-580x435.JPG?version=2026011916564004122024082524";"https://camargoebarros.futurasistemas.com.br/3730-VENTILADOR-CLIPE-DE-MESA-220V-25W-22CM-2-VELOCIDADES-OCILANTE-STARTOOLS-AR0973"
"AR0625";"VENTOSA SIMPLES ATÉ 40 KG";"R$ 17,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_448101-580x435.PNG?version=2026021218114104122024082524";"https://camargoebarros.futurasistemas.com.br/3168-VENTOSA-SIMPLES-ATE-40-KG-AR0625"
